"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/25/2001","AQS","060011001","1","10.8","ug/m3 LC","45","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/01/2001","AQS","060011001","1","13.4","ug/m3 LC","54","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/07/2001","AQS","060011001","1","14.3","ug/m3 LC","56","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/13/2001","AQS","060011001","1","6.5","ug/m3 LC","27","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/19/2001","AQS","060011001","1","17.2","ug/m3 LC","62","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/25/2001","AQS","060011001","1","8.4","ug/m3 LC","35","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/31/2001","AQS","060011001","1","13.3","ug/m3 LC","54","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/06/2001","AQS","060011001","1","3.5","ug/m3 LC","15","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/19/2001","AQS","060011001","1","20.3","ug/m3 LC","68","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/22/2001","AQS","060011001","1","15.6","ug/m3 LC","58","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/24/2001","AQS","060011001","1","5.5","ug/m3 LC","23","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/30/2001","AQS","060011001","1","12.9","ug/m3 LC","53","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/06/2001","AQS","060011001","1","19","ug/m3 LC","66","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/12/2001","AQS","060011001","1","6.9","ug/m3 LC","29","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/18/2001","AQS","060011001","1","9.6","ug/m3 LC","40","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/24/2001","AQS","060011001","1","9.8","ug/m3 LC","41","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/30/2001","AQS","060011001","1","3.1","ug/m3 LC","13","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/05/2001","AQS","060011001","1","4.1","ug/m3 LC","17","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/11/2001","AQS","060011001","1","6","ug/m3 LC","25","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/17/2001","AQS","060011001","1","15.6","ug/m3 LC","58","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/23/2001","AQS","060011001","1","3.2","ug/m3 LC","13","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/29/2001","AQS","060011001","1","7.7","ug/m3 LC","32","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/04/2001","AQS","060011001","1","9.7","ug/m3 LC","40","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/10/2001","AQS","060011001","1","10.3","ug/m3 LC","43","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/16/2001","AQS","060011001","1","7.2","ug/m3 LC","30","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/20/2001","AQS","060011001","1","18.6","ug/m3 LC","65","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/22/2001","AQS","060011001","1","14.8","ug/m3 LC","57","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/28/2001","AQS","060011001","1","6.3","ug/m3 LC","26","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/01/2001","AQS","060011001","1","17.3","ug/m3 LC","62","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/04/2001","AQS","060011001","1","15","ug/m3 LC","57","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/07/2001","AQS","060011001","1","10.3","ug/m3 LC","43","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/10/2001","AQS","060011001","1","13.6","ug/m3 LC","54","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/13/2001","AQS","060011001","1","9.4","ug/m3 LC","39","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/16/2001","AQS","060011001","1","20.5","ug/m3 LC","69","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/19/2001","AQS","060011001","1","19.7","ug/m3 LC","67","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/22/2001","AQS","060011001","1","10.2","ug/m3 LC","43","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/25/2001","AQS","060011001","1","15.9","ug/m3 LC","59","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/28/2001","AQS","060011001","1","9.5","ug/m3 LC","40","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/31/2001","AQS","060011001","1","8.1","ug/m3 LC","34","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/03/2001","AQS","060011001","1","21.7","ug/m3 LC","71","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/07/2001","AQS","060011001","1","16.5","ug/m3 LC","60","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/09/2001","AQS","060011001","1","34.3","ug/m3 LC","98","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/12/2001","AQS","060011001","1","7.2","ug/m3 LC","30","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/15/2001","AQS","060011001","1","19.9","ug/m3 LC","67","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/18/2001","AQS","060011001","1","18","ug/m3 LC","63","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/20/2001","AQS","060011001","1","10.1","ug/m3 LC","42","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/24/2001","AQS","060011001","1","5.5","ug/m3 LC","23","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/27/2001","AQS","060011001","1","6.1","ug/m3 LC","25","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/30/2001","AQS","060011001","1","11","ug/m3 LC","46","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/01/2001","AQS","060011001","1","4.2","ug/m3 LC","18","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/03/2001","AQS","060011001","1","6.8","ug/m3 LC","28","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/06/2001","AQS","060011001","1","10.7","ug/m3 LC","45","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/09/2001","AQS","060011001","1","6.2","ug/m3 LC","26","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/12/2001","AQS","060011001","1","19.6","ug/m3 LC","67","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/15/2001","AQS","060011001","1","13","ug/m3 LC","53","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/18/2001","AQS","060011001","1","11","ug/m3 LC","46","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/20/2001","AQS","060011001","1","3.3","ug/m3 LC","14","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/24/2001","AQS","060011001","1","11.5","ug/m3 LC","48","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/27/2001","AQS","060011001","1","12.8","ug/m3 LC","52","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/30/2001","AQS","060011001","1","8.4","ug/m3 LC","35","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"01/03/2001","AQS","060070002","1","56","ug/m3 LC","151","Chico-Manzanita Ave.","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
"01/11/2001","AQS","060070002","1","6","ug/m3 LC","25","Chico-Manzanita Ave.","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
"01/13/2001","AQS","060070002","1","27","ug/m3 LC","82","Chico-Manzanita Ave.","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
"01/19/2001","AQS","060070002","1","65","ug/m3 LC","156","Chico-Manzanita Ave.","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
"01/25/2001","AQS","060070002","1","6","ug/m3 LC","25","Chico-Manzanita Ave.","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
"01/31/2001","AQS","060070002","1","54","ug/m3 LC","147","Chico-Manzanita Ave.","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
"02/06/2001","AQS","060070002","1","7","ug/m3 LC","29","Chico-Manzanita Ave.","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
"02/12/2001","AQS","060070002","1","10","ug/m3 LC","42","Chico-Manzanita Ave.","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
"02/21/2001","AQS","060070002","1","8","ug/m3 LC","33","Chico-Manzanita Ave.","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
